1.000008333402778282e+00 -8.794227747183306354e-01 1.977945556298236762e-01 -3.943434883458293294e-01 -5.990198757745198721e-01 2.954846191533682664e-01 -5.313062483800474745e-01 -2.284575590973223769e-01 2.272529537870809913e-01 -5.563990813655390194e-02 9.180608685149983794e-02 2.059774415024012706e-01 -1.508201196911524433e-01 1.091717915397401456e-01 3.129233687842099876e+00 -2.826813989100446012e+00 1.031403227661845001e+00 -1.782618608712471131e+00 -2.019362756857694396e+00 9.630915369794538217e-01 -2.092386591571790522e+00 -1.733482639053549379e+00 1.618500659855077739e+00 -3.656749483751340901e-01 7.003291667976857537e-01 1.302656665898136001e+00 -8.620716450678739262e-01 9.479005986564970065e-01
-8.794227747183306354e-01 7.995141045886494657e-01 -1.971717441729146647e-01 3.645504020049357141e-01 5.874536969358499228e-01 -3.271915036192131199e-01 4.627687728109562970e-01 2.272529537870809913e-01 -2.172175002998616988e-01 4.590304342574992591e-02 -8.240584983814691622e-02 -1.890365367391168283e-01 1.385369353312807805e-01 -1.079734107030844853e-01 -2.826813989100446012e+00 2.574298222349896470e+00 -8.913093043562355655e-01 1.561894909616817095e+00 1.894952763039951416e+00 -9.940560587582311092e-01 1.865995008687503010e+00 1.618500659855077739e+00 -1.518069652475843689e+00 3.501645833988429324e-01 -6.567877735158155206e-01 -1.240286152461474556e+00 8.465728666785389267e-01 -8.748102888084744455e-01
1.977945556298236762e-01 -1.971717441729146647e-01 2.004942288141290385e-01 -2.919690777824814343e-01 -1.667558463751114273e-01 6.842528446512709250e-02 -2.718283721553070298e-01 -5.563990813655390194e-02 4.590304342574992591e-02 -1.124005879746040049e-02 3.821641704796428785e-02 2.676594170159310448e-02 -1.616732385158468899e-02 6.744050617112064272e-02 1.031403227661845001e+00 -8.913093043562355655e-01 5.549354654922027397e-01 -9.318612260604963726e-01 -5.304916819549732043e-01 8.337639997503484834e-02 -1.025306698099462732e+00 -3.656749483751340901e-01 3.501645833988429324e-01 -2.154129865777067998e-01 3.782145073936017399e-01 2.911128251406813194e-01 -1.744811220107881367e-01 4.560837992195979074e-01
-3.943434883458293294e-01 3.645504020049357141e-01 -2.919690777824814343e-01 4.723226009694362904e-01 2.655970286380421319e-01 -1.039625930598332415e-01 4.958107869585633432e-01 9.180608685149983794e-02 -8.240584983814691622e-02 3.821641704796428785e-02 -7.868056496858115423e-02 -6.207036727733470510e-02 3.803532172639127046e-02 -1.151492432634942387e-01 -1.782618608712471131e+00 1.561894909616817095e+00 -9.318612260604962616e-01 1.580242163591665916e+00 9.746857043312695534e-01 -2.194638602468591548e-01 1.774755264167925395e+00 7.003291667976857537e-01 -6.567877735158154096e-01 3.782145073936017399e-01 -6.714967857973045406e-01 -5.246457054096314021e-01 3.055319747602802671e-01 -8.261754676445682843e-01
-5.990198757745198721e-01 5.874536969358499228e-01 -1.667558463751114273e-01 2.655970286380421319e-01 5.276857324333420474e-01 -3.836119877597686800e-01 3.017571486896576394e-01 2.059774415024012706e-01 -1.890365367391168283e-01 2.676594170159310795e-02 -6.207036727733469816e-02 -1.497769941287414031e-01 1.121037105235867942e-01 -9.367522986294522791e-02 -2.019362756857694396e+00 1.894952763039951416e+00 -5.304916819549732043e-01 9.746857043312696645e-01 1.548991524250433294e+00 -1.052058724932522171e+00 1.250867087908703601e+00 1.302656665898136001e+00 -1.240286152461474778e+00 2.911128251406813194e-01 -5.246457054096315131e-01 -1.061985853256245171e+00 7.923251922105091216e-01 -6.712069231354138577e-01
2.954846191533682664e-01 -3.271915036192131199e-01 6.842528446512709250e-02 -1.039625930598332415e-01 -3.836119877597686800e-01 3.938146507312142441e-01 -1.159308394758766375e-01 -1.508201196911524433e-01 1.385369353312807805e-01 -1.616732385158468899e-02 3.803532172639127046e-02 1.121037105235867942e-01 -8.898518194107503387e-02 5.920052696299446526e-02 9.630915369794538217e-01 -9.940560587582311092e-01 8.337639997503484834e-02 -2.194638602468591826e-01 -1.052058724932522171e+00 1.050239562437215390e+00 -4.212405922099813349e-01 -8.620716450678739262e-01 8.465728666785389267e-01 -1.744811220107881367e-01 3.055319747602802671e-01 7.923251922105093437e-01 -6.941465339237296028e-01 3.788404218950962021e-01
-5.313062483800474745e-01 4.627687728109562970e-01 -2.718283721553070298e-01 4.958107869585633432e-01 3.017571486896576394e-01 -1.159308394758766375e-01 6.061936826715634830e-01 1.091717915397401456e-01 -1.079734107030845131e-01 6.744050617112064272e-02 -1.151492432634942525e-01 -9.367522986294522791e-02 5.920052696299446526e-02 -1.394723771562473569e-01 -2.092386591571790522e+00 1.865995008687503010e+00 -1.025306698099463176e+00 1.774755264167925395e+00 1.250867087908703601e+00 -4.212405922099813349e-01 2.078994125404884485e+00 9.479005986564970065e-01 -8.748102888084744455e-01 4.560837992195980184e-01 -8.261754676445681733e-01 -6.712069231354138577e-01 3.788404218950962021e-01 -1.039336105129819332e+00
-2.284575590973223769e-01 2.272529537870809913e-01 -5.563990813655390194e-02 9.180608685149983794e-02 2.059774415024012706e-01 -1.508201196911524433e-01 1.091717915397401456e-01 9.999999999999988898e-01 -8.835586211530059852e-01 2.048535085992914673e-01 -4.001852223584861368e-01 -6.101018700091710434e-01 3.071585150512969320e-01 -5.300460095935346505e-01 -1.733482639053549379e+00 1.618500659855077739e+00 -3.656749483751340901e-01 7.003291667976857537e-01 1.302656665898136001e+00 -8.620716450678739262e-01 9.479005986564970065e-01 3.252513926114076970e+00 -2.936340950684592777e+00 1.045639556237652368e+00 -1.812843045046812263e+00 -2.096620069016521981e+00 1.004462061784152427e+00 -2.136607251426377196e+00
2.272529537870809913e-01 -2.172175002998616988e-01 4.590304342574992591e-02 -8.240584983814691622e-02 -1.890365367391168283e-01 1.385369353312807805e-01 -1.079734107030845131e-01 -8.835586211530059852e-01 8.050509350045852441e-01 -2.000926111792430406e-01 3.674497590964126426e-01 5.953585681021515974e-01 -3.351335290686460189e-01 4.630594370969934870e-01 1.618500659855077739e+00 -1.518069652475843689e+00 3.501645833988429324e-01 -6.567877735158155206e-01 -1.240286152461475000e+00 8.465728666785388157e-01 -8.748102888084744455e-01 -2.936340950684592777e+00 2.674566997565303250e+00 -9.064215225234061313e-01 1.591123403832014560e+00 1.970401506234371158e+00 -1.038124368536554210e+00 1.904891948072289454e+00
-5.563990813655390194e-02 4.590304342574992591e-02 -1.124005879746040049e-02 3.821641704796428785e-02 2.676594170159310795e-02 -1.616732385158468899e-02 6.744050617112064272e-02 2.048535085992914673e-01 -2.000926111792430406e-01 1.949490649954140065e-01 -2.882000530508544434e-01 -1.625962504971214528e-01 6.287421473850789144e-02 -2.749683409405258017e-01 -3.656749483751340901e-01 3.501645833988429324e-01 -2.154129865777067998e-01 3.782145073936017399e-01 2.911128251406813194e-01 -1.744811220107881644e-01 4.560837992195980184e-01 1.045639556237652368e+00 -9.064215225234060203e-01 5.779469285487773833e-01 -9.659394444502193977e-01 -5.454838475943638576e-01 9.204890302547605319e-02 -1.058495700479968438e+00
9.180608685149983794e-02 -8.240584983814691622e-02 3.821641704796428785e-02 -7.868056496858115423e-02 -6.207036727733469816e-02 3.803532172639127046e-02 -1.151492432634942525e-01 -4.001852223584861368e-01 3.674497590964126426e-01 -2.882000530508544434e-01 4.699174059359401134e-01 2.629668259177508349e-01 -9.900531024488241905e-02 4.988607883908382501e-01 7.003291667976857537e-01 -6.567877735158155206e-01 3.782145073936017399e-01 -6.714967857973045406e-01 -5.246457054096315131e-01 3.055319747602802671e-01 -8.261754676445681733e-01 -1.812843045046812263e+00 1.591123403832014560e+00 -9.659394444502191757e-01 1.636442629028744378e+00 9.984704255488825453e-01 -2.320252206690475716e-01 1.835192659972604945e+00
2.059774415024012706e-01 -1.890365367391168283e-01 2.676594170159310448e-02 -6.207036727733470510e-02 -1.497769941287414031e-01 1.121037105235867942e-01 -9.367522986294522791e-02 -6.101018700091710434e-01 5.953585681021515974e-01 -1.625962504971214528e-01 2.629668259177508349e-01 5.300825940640605527e-01 -3.846978327621677907e-01 3.038588188441737059e-01 1.302656665898136001e+00 -1.240286152461474778e+00 2.911128251406813194e-01 -5.246457054096314021e-01 -1.061985853256245171e+00 7.923251922105094547e-01 -6.712069231354138577e-01 -2.096620069016522425e+00 1.970401506234371602e+00 -5.454838475943639686e-01 9.984704255488825453e-01 1.616071297085330150e+00 -1.101148290711984057e+00 1.277664776906700217e+00
-1.508201196911524433e-01 1.385369353312807805e-01 -1.616732385158468899e-02 3.803532172639127046e-02 1.121037105235867942e-01 -8.898518194107503387e-02 5.920052696299446526e-02 3.071585150512969320e-01 -3.351335290686460189e-01 6.287421473850789144e-02 -9.900531024488241905e-02 -3.846978327621677907e-01 3.921271107143027845e-01 -1.165841426992731411e-01 -8.620716450678739262e-01 8.465728666785389267e-01 -1.744811220107881644e-01 3.055319747602802671e-01 7.923251922105092326e-01 -6.941465339237296028e-01 3.788404218950962576e-01 1.004462061784152427e+00 -1.038124368536553987e+00 9.204890302547606706e-02 -2.320252206690475993e-01 -1.101148290711984057e+00 1.099108556116289881e+00 -4.337918071138117670e-01
1.091717915397401456e-01 -1.079734107030844853e-01 6.744050617112064272e-02 -1.151492432634942387e-01 -9.367522986294522791e-02 5.920052696299446526e-02 -1.394723771562473569e-01 -5.300460095935346505e-01 4.630594370969934870e-01 -2.749683409405258017e-01 4.988607883908382501e-01 3.038588188441737059e-01 -1.165841426992731411e-01 6.078728892856962718e-01 9.479005986564970065e-01 -8.748102888084744455e-01 4.560837992195979074e-01 -8.261754676445681733e-01 -6.712069231354138577e-01 3.788404218950962021e-01 -1.039336105129819554e+00 -2.136607251426377196e+00 1.904891948072289454e+00 -1.058495700479968438e+00 1.835192659972604945e+00 1.277664776906700217e+00 -4.337918071138118226e-01 2.153405369997787755e+00
3.129233687842099876e+00 -2.826813989100446012e+00 1.031403227661845001e+00 -1.782618608712471131e+00 -2.019362756857694396e+00 9.630915369794538217e-01 -2.092386591571790522e+00 -1.733482639053549379e+00 1.618500659855077739e+00 -3.656749483751340901e-01 7.003291667976857537e-01 1.302656665898136001e+00 -8.620716450678739262e-01 9.479005986564970065e-01 1.586494947952953893e+01 -1.425682328385723352e+01 5.152958423660132681e+00 -9.038757563664438166e+00 -1.005208272460630781e+01 4.714537952222750405e+00 -1.075222158106367587e+01 -8.390854158591137590e+00 7.868616139645206786e+00 -1.987559724971154296e+00 3.708468091259580213e+00 6.386445189255352872e+00 -4.229120183813278366e+00 4.900485858876175271e+00
-2.826813989100446012e+00 2.574298222349896470e+00 -8.913093043562355655e-01 1.561894909616817095e+00 1.894952763039951416e+00 -9.940560587582311092e-01 1.865995008687503010e+00 1.618500659855077739e+00 -1.518069652475843689e+00 3.501645833988429324e-01 -6.567877735158155206e-01 -1.240286152461474778e+00 8.465728666785389267e-01 -8.748102888084744455e-01 -1.425682328385723352e+01 1.295851610206792692e+01 -4.519378781832219083e+00 7.952590002361897170e+00 9.485680618039991074e+00 -4.923594123585693261e+00 9.552821910285988594e+00 7.868616139645208563e+00 -7.388649673923249672e+00 1.854234045629790328e+00 -3.444022791923667448e+00 -6.048868161729228810e+00 4.114106286117480415e+00 -4.529647201454747751e+00
1.031403227661845001e+00 -8.913093043562355655e-01 5.549354654922027397e-01 -9.318612260604962616e-01 -5.304916819549732043e-01 8.337639997503484834e-02 -1.025306698099463176e+00 -3.656749483751340901e-01 3.501645833988429324e-01 -2.154129865777067998e-01 3.782145073936017399e-01 2.911128251406813194e-01 -1.744811220107881644e-01 4.560837992195979074e-01 5.152958423660132681e+00 -4.519378781832219083e+00 2.906433377461616452e+00 -4.771142665817255768e+00 -2.799631578701770263e+00 5.140643466215392143e-01 -5.128488601020611881e+00 -1.987559724971153852e+00 1.854234045629790772e+00 -1.002204484667892581e+00 1.819747977915960435e+00 1.456463066952514485e+00 -8.211791101951673166e-01 2.272338903137877342e+00
-1.782618608712471131e+00 1.561894909616817095e+00 -9.318612260604963726e-01 1.580242163591665916e+00 9.746857043312696645e-01 -2.194638602468591826e-01 1.774755264167925395e+00 7.003291667976857537e-01 -6.567877735158155206e-01 3.782145073936017399e-01 -6.714967857973045406e-01 -5.246457054096314021e-01 3.055319747602802671e-01 -8.261754676445681733e-01 -9.038757563664441719e+00 7.952590002361897170e+00 -4.771142665817255768e+00 8.034921978482220339e+00 5.033443128453757964e+00 -1.201313247603985390e+00 8.952628417491336421e+00 3.708468091259580657e+00 -3.444022791923667892e+00 1.819747977915960435e+00 -3.274543387805774586e+00 -2.675413155824961642e+00 1.487014006005795697e+00 -4.086878879497906070e+00
-2.019362756857694396e+00 1.894952763039951416e+00 -5.304916819549732043e-01 9.746857043312695534e-01 1.548991524250433294e+00 -1.052058724932522171e+00 1.250867087908703601e+00 1.302656665898136001e+00 -1.240286152461475000e+00 2.911128251406813194e-01 -5.246457054096315131e-01 -1.061985853256245171e+00 7.923251922105092326e-01 -6.712069231354138577e-01 -1.005208272460630781e+01 9.485680618039989298e+00 -2.799631578701770263e+00 5.033443128453757964e+00 7.830027501047316818e+00 -5.304194866365912198e+00 6.354271671264126731e+00 6.386445189255352872e+00 -6.048868161729228810e+00 1.456463066952514263e+00 -2.675413155824962086e+00 -5.116310770785371886e+00 3.781737260147294055e+00 -3.474573730976945996e+00
9.630915369794538217e-01 -9.940560587582311092e-01 8.337639997503484834e-02 -2.194638602468591548e-01 -1.052058724932522171e+00 1.050239562437215390e+00 -4.212405922099813349e-01 -8.620716450678739262e-01 8.465728666785388157e-01 -1.744811220107881644e-01 3.055319747602802671e-01 7.923251922105094547e-01 -6.941465339237296028e-01 3.788404218950962021e-01 4.714537952222750405e+00 -4.923594123585694149e+00 5.140643466215392143e-01 -1.201313247603985390e+00 -5.304194866365912198e+00 5.314414425385733054e+00 -2.142073111401065155e+00 -4.229120183813277478e+00 4.114106286117480415e+00 -8.211791101951673166e-01 1.487014006005795697e+00 3.781737260147294055e+00 -3.269657777944523058e+00 1.925347221658075370e+00
-2.092386591571790522e+00 1.865995008687503010e+00 -1.025306698099462732e+00 1.774755264167925395e+00 1.250867087908703601e+00 -4.212405922099813349e-01 2.078994125404884485e+00 9.479005986564970065e-01 -8.748102888084744455e-01 4.560837992195980184e-01 -8.261754676445681733e-01 -6.712069231354138577e-01 3.788404218950962576e-01 -1.039336105129819554e+00 -1.075222158106367587e+01 9.552821910285988594e+00 -5.128488601020611881e+00 8.952628417491336421e+00 6.354271671264126731e+00 -2.142073111401065155e+00 1.055053505414378279e+01 4.900485858876174383e+00 -4.529647201454747751e+00 2.272338903137877786e+00 -4.086878879497906070e+00 -3.474573730976945996e+00 1.925347221658075370e+00 -5.121196380646620305e+00
-1.733482639053549379e+00 1.618500659855077739e+00 -3.656749483751340901e-01 7.003291667976857537e-01 1.302656665898136001e+00 -8.620716450678739262e-01 9.479005986564970065e-01 3.252513926114076970e+00 -2.936340950684592777e+00 1.045639556237652368e+00 -1.812843045046812263e+00 -2.096620069016522425e+00 1.004462061784152427e+00 -2.136607251426377196e+00 -8.390854158591137590e+00 7.868616139645208563e+00 -1.987559724971153852e+00 3.708468091259580657e+00 6.386445189255352872e+00 -4.229120183813278366e+00 4.900485858876174383e+00 1.653663481460259987e+01 -1.487051628829907024e+01 5.301799689196732501e+00 -9.301407704878197791e+00 -1.051308049862876359e+01 4.972487143744028337e+00 -1.107332847970571166e+01
1.618500659855077739e+00 -1.518069652475843689e+00 3.501645833988429324e-01 -6.567877735158154096e-01 -1.240286152461474778e+00 8.465728666785389267e-01 -8.748102888084744455e-01 -2.936340950684592777e+00 2.674566997565303250e+00 -9.064215225234060203e-01 1.591123403832014560e+00 1.970401506234371602e+00 -1.038124368536553987e+00 1.904891948072289454e+00 7.868616139645206786e+00 -7.388649673923248784e+00 1.854234045629790550e+00 -3.444022791923667448e+00 -6.048868161729228810e+00 4.114106286117480415e+00 -4.529647201454747751e+00 -1.487051628829907202e+01 1.352485765661569417e+01 -4.650703852439098895e+00 8.187564084451206980e+00 9.921501716021552397e+00 -5.182574354920491011e+00 9.843348018466638649e+00
-3.656749483751340901e-01 3.501645833988429324e-01 -2.154129865777067998e-01 3.782145073936017399e-01 2.911128251406813194e-01 -1.744811220107881367e-01 4.560837992195980184e-01 1.045639556237652368e+00 -9.064215225234061313e-01 5.779469285487773833e-01 -9.659394444502191757e-01 -5.454838475943639686e-01 9.204890302547606706e-02 -1.058495700479968438e+00 -1.987559724971153408e+00 1.854234045629790328e+00 -1.002204484667892581e+00 1.819747977915960435e+00 1.456463066952514263e+00 -8.211791101951675387e-01 2.272338903137877786e+00 5.301799689196733389e+00 -4.650703852439098895e+00 3.011777157986928799e+00 -4.949014572277519619e+00 -2.885764395254477144e+00 5.419403135884551803e-01 -5.330506143708267253e+00
7.003291667976857537e-01 -6.567877735158155206e-01 3.782145073936017399e-01 -6.714967857973045406e-01 -5.246457054096315131e-01 3.055319747602802671e-01 -8.261754676445681733e-01 -1.812843045046812263e+00 1.591123403832014560e+00 -9.659394444502193977e-01 1.636442629028744378e+00 9.984704255488825453e-01 -2.320252206690475993e-01 1.835192659972604945e+00 3.708468091259580657e+00 -3.444022791923667448e+00 1.819747977915960435e+00 -3.274543387805774142e+00 -2.675413155824961642e+00 1.487014006005795475e+00 -4.086878879497906070e+00 -9.301407704878197791e+00 8.187564084451206980e+00 -4.949014572277519619e+00 8.342283301695173847e+00 5.192644166027548636e+00 -1.259546521380546569e+00 9.307164130021398307e+00
1.302656665898136001e+00 -1.240286152461474556e+00 2.911128251406813194e-01 -5.246457054096314021e-01 -1.061985853256245171e+00 7.923251922105093437e-01 -6.712069231354138577e-01 -2.096620069016521981e+00 1.970401506234371158e+00 -5.454838475943638576e-01 9.984704255488825453e-01 1.616071297085330150e+00 -1.101148290711984057e+00 1.277664776906700217e+00 6.386445189255353760e+00 -6.048868161729228810e+00 1.456463066952514263e+00 -2.675413155824961642e+00 -5.116310770785371886e+00 3.781737260147294055e+00 -3.474573730976945996e+00 -1.051308049862876359e+01 9.921501716021552397e+00 -2.885764395254477588e+00 5.192644166027548636e+00 8.194351512907410040e+00 -5.563352158277699466e+00 6.561346210577280402e+00
